wandb: Currently logged in as: alexandretl. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.8
wandb: Run data is saved locally in /workspace/hash-hop-hub/wandb/run-20240903_180237-02pl1fao
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bright-shadow-6
wandb: ⭐️ View project at https://wandb.ai/alexandretl/hash-hop-hub
wandb: 🚀 View run at https://wandb.ai/alexandretl/hash-hop-hub/runs/02pl1fao
Run name: bright-shadow-6.
Model initialized. Number of parameters : 7251561.
Compiling the model...
Done compiling.
Training is starting.
Iter 040200/100000. train loss : 1.854. valid loss : 1.848. lr : 0.00100. uptime : 00h57min. ETA : 01h24min.
Iter 040400/100000. train loss : 1.835. valid loss : 1.847. lr : 0.00100. uptime : 00h57min. ETA : 01h22min.
Iter 040600/100000. train loss : 1.846. valid loss : 1.849. lr : 0.00100. uptime : 00h57min. ETA : 01h22min.
Iter 040800/100000. train loss : 1.842. valid loss : 1.851. lr : 0.00100. uptime : 00h58min. ETA : 01h21min.
Iter 041000/100000. train loss : 1.842. valid loss : 1.848. lr : 0.00100. uptime : 00h58min. ETA : 01h25min.
Iter 041200/100000. train loss : 1.852. valid loss : 1.848. lr : 0.00100. uptime : 00h58min. ETA : 01h21min.
Iter 041400/100000. train loss : 1.837. valid loss : 1.848. lr : 0.00100. uptime : 00h58min. ETA : 01h21min.
Iter 041600/100000. train loss : 1.847. valid loss : 1.847. lr : 0.00100. uptime : 00h59min. ETA : 01h20min.
Iter 041800/100000. train loss : 1.855. valid loss : 1.846. lr : 0.00100. uptime : 00h59min. ETA : 01h20min.
Iter 042000/100000. train loss : 1.845. valid loss : 1.846. lr : 0.00100. uptime : 00h59min. ETA : 01h24min.
Iter 042200/100000. train loss : 1.849. valid loss : 1.849. lr : 0.00100. uptime : 01h00min. ETA : 01h19min.
Iter 042400/100000. train loss : 1.852. valid loss : 1.849. lr : 0.00100. uptime : 01h00min. ETA : 01h19min.
